ResponseId,Image.Set,Image,Location,Preference,RCP,Scenic,MR1.Experience,MR2.Access,MR3.Engagement
R_hxr7ZWWkAZNOPKr,3,3,GRTE_MMT,2,4.5,Y,0.862993685,-0.3318754,-2.380824922
R_hxr7ZWWkAZNOPKr,3,4,GRTE_PBC,3,8.5,Y,0.862993685,-0.3318754,-2.380824922
R_hy57rJm0eqcXyLN,3,1,YELL_MWN,3,4.5,N,0.561797239,0.142594695,0.283532321
R_hy57rJm0eqcXyLN,3,2,YELL_MWS,3,8.5,N,0.561797239,0.142594695,0.283532321
R_hy57rJm0eqcXyLN,3,3,GRTE_MMT,3,4.5,Y,0.561797239,0.142594695,0.283532321
R_hy57rJm0eqcXyLN,3,4,GRTE_PBC,3,8.5,Y,0.561797239,0.142594695,0.283532321
R_hYDCHx07tgfWDAZ,3,1,YELL_MWN,3,4.5,N,-0.381390238,-0.808510873,-0.608955
R_hYDCHx07tgfWDAZ,3,2,YELL_MWS,3,8.5,N,-0.381390238,-0.808510873,-0.608955
R_hYDCHx07tgfWDAZ,3,3,GRTE_MMT,3,4.5,Y,-0.381390238,-0.808510873,-0.608955
R_hYDCHx07tgfWDAZ,3,4,GRTE_PBC,3,8.5,Y,-0.381390238,-0.808510873,-0.608955
R_i0M0b55eDkpLRv3,3,1,YELL_MWN,3,4.5,N,-1.141202382,0.53052422,-0.353558135
R_i0M0b55eDkpLRv3,3,2,YELL_MWS,3,8.5,N,-1.141202382,0.53052422,-0.353558135
R_i0M0b55eDkpLRv3,3,3,GRTE_MMT,3,4.5,Y,-1.141202382,0.53052422,-0.353558135
R_i0M0b55eDkpLRv3,3,4,GRTE_PBC,3,8.5,Y,-1.141202382,0.53052422,-0.353558135
R_i6xHHCUsDnOTHBv,3,1,YELL_MWN,3,4.5,N,0.025366609,-0.575828387,0.904193527
R_i6xHHCUsDnOTHBv,3,2,YELL_MWS,3,8.5,N,0.025366609,-0.575828387,0.904193527
R_i6xHHCUsDnOTHBv,3,3,GRTE_MMT,3,4.5,Y,0.025366609,-0.575828387,0.904193527
R_i6xHHCUsDnOTHBv,3,4,GRTE_PBC,3,8.5,Y,0.025366609,-0.575828387,0.904193527
R_i7L4W5gDkpVx4jW,3,1,YELL_MWN,3,4.5,N,-0.350501126,0.015376453,1.543918004
R_i7L4W5gDkpVx4jW,3,2,YELL_MWS,3,8.5,N,-0.350501126,0.015376453,1.543918004
R_i7L4W5gDkpVx4jW,3,3,GRTE_MMT,-2,4.5,Y,-0.350501126,0.015376453,1.543918004
R_i7L4W5gDkpVx4jW,3,4,GRTE_PBC,3,8.5,Y,-0.350501126,0.015376453,1.543918004
R_i8LsRYhFJgwRtTP,3,1,YELL_MWN,3,4.5,N,0.100102115,1.439364737,-0.063815978
R_i8LsRYhFJgwRtTP,3,2,YELL_MWS,3,8.5,N,0.100102115,1.439364737,-0.063815978
R_i8LsRYhFJgwRtTP,3,3,GRTE_MMT,3,4.5,Y,0.100102115,1.439364737,-0.063815978
R_i8LsRYhFJgwRtTP,3,4,GRTE_PBC,3,8.5,Y,0.100102115,1.439364737,-0.063815978
R_in6khqpbUFZh7DH,3,1,YELL_MWN,3,4.5,N,0.427200495,1.129224008,-1.690895612
R_in6khqpbUFZh7DH,3,2,YELL_MWS,3,8.5,N,0.427200495,1.129224008,-1.690895612
R_in6khqpbUFZh7DH,3,3,GRTE_MMT,3,4.5,Y,0.427200495,1.129224008,-1.690895612
R_in6khqpbUFZh7DH,3,4,GRTE_PBC,3,8.5,Y,0.427200495,1.129224008,-1.690895612
R_irTxu4ffIkxY8qX,3,1,YELL_MWN,3,4.5,N,0.353437168,-0.039848029,-0.363745386
R_irTxu4ffIkxY8qX,3,2,YELL_MWS,3,8.5,N,0.353437168,-0.039848029,-0.363745386
R_irTxu4ffIkxY8qX,3,3,GRTE_MMT,1,4.5,Y,0.353437168,-0.039848029,-0.363745386
R_irTxu4ffIkxY8qX,3,4,GRTE_PBC,3,8.5,Y,0.353437168,-0.039848029,-0.363745386
R_j8cgBkHzt2vO7tV,3,1,YELL_MWN,1,4.5,N,-0.283570942,-0.320307387,-0.535255757
R_j8cgBkHzt2vO7tV,3,2,YELL_MWS,3,8.5,N,-0.283570942,-0.320307387,-0.535255757
R_j8cgBkHzt2vO7tV,3,3,GRTE_MMT,0,4.5,Y,-0.283570942,-0.320307387,-0.535255757
R_j8cgBkHzt2vO7tV,3,4,GRTE_PBC,3,8.5,Y,-0.283570942,-0.320307387,-0.535255757
R_jHNJMgbFuYMU0Z0,3,1,YELL_MWN,3,4.5,N,-1.80856325,-0.45754308,-0.244974898
R_jHNJMgbFuYMU0Z0,3,2,YELL_MWS,3,8.5,N,-1.80856325,-0.45754308,-0.244974898
R_jHNJMgbFuYMU0Z0,3,3,GRTE_MMT,3,4.5,Y,-1.80856325,-0.45754308,-0.244974898
R_jHNJMgbFuYMU0Z0,3,4,GRTE_PBC,3,8.5,Y,-1.80856325,-0.45754308,-0.244974898
R_jl2HOlo96YgN5je,3,1,YELL_MWN,3,4.5,N,-0.355643915,-1.136343604,0.060527117
R_jl2HOlo96YgN5je,3,2,YELL_MWS,3,8.5,N,-0.355643915,-1.136343604,0.060527117
R_jl2HOlo96YgN5je,3,3,GRTE_MMT,3,4.5,Y,-0.355643915,-1.136343604,0.060527117
R_jl2HOlo96YgN5je,3,4,GRTE_PBC,3,8.5,Y,-0.355643915,-1.136343604,0.060527117
R_jnHoymlWbX2FJqu,3,1,YELL_MWN,3,4.5,N,-0.930503855,0.345873974,0.855592992
R_jnHoymlWbX2FJqu,3,2,YELL_MWS,3,8.5,N,-0.930503855,0.345873974,0.855592992
R_jnHoymlWbX2FJqu,3,3,GRTE_MMT,3,4.5,Y,-0.930503855,0.345873974,0.855592992
R_jnHoymlWbX2FJqu,3,4,GRTE_PBC,3,8.5,Y,-0.930503855,0.345873974,0.855592992
R_jozP5mVBTN52Cge,3,1,YELL_MWN,3,4.5,N,0.380103069,-1.591149732,0.197967928
R_jozP5mVBTN52Cge,3,2,YELL_MWS,3,8.5,N,0.380103069,-1.591149732,0.197967928
R_jozP5mVBTN52Cge,3,3,GRTE_MMT,1,4.5,Y,0.380103069,-1.591149732,0.197967928
R_jozP5mVBTN52Cge,3,4,GRTE_PBC,3,8.5,Y,0.380103069,-1.591149732,0.197967928
R_jp5VZhh2IXBBj7d,3,1,YELL_MWN,-2,4.5,N,1.146532198,0.939523901,0.8412746
R_jp5VZhh2IXBBj7d,3,2,YELL_MWS,3,8.5,N,1.146532198,0.939523901,0.8412746
R_jp5VZhh2IXBBj7d,3,3,GRTE_MMT,3,4.5,Y,1.146532198,0.939523901,0.8412746
R_jp5VZhh2IXBBj7d,3,4,GRTE_PBC,3,8.5,Y,1.146532198,0.939523901,0.8412746
R_jsKIiEfM6Jh2EsB,3,1,YELL_MWN,3,4.5,N,0.091308235,-0.892661796,0.042385292
R_jsKIiEfM6Jh2EsB,3,2,YELL_MWS,3,8.5,N,0.091308235,-0.892661796,0.042385292
R_jsKIiEfM6Jh2EsB,3,3,GRTE_MMT,2,4.5,Y,0.091308235,-0.892661796,0.042385292
R_jsKIiEfM6Jh2EsB,3,4,GRTE_PBC,3,8.5,Y,0.091308235,-0.892661796,0.042385292
R_jTJVMZWYmztVdCH,3,1,YELL_MWN,3,4.5,N,-0.105234366,-0.311575359,-0.537568666
R_jTJVMZWYmztVdCH,3,2,YELL_MWS,3,8.5,N,-0.105234366,-0.311575359,-0.537568666
R_jTJVMZWYmztVdCH,3,3,GRTE_MMT,3,4.5,Y,-0.105234366,-0.311575359,-0.537568666
R_jTJVMZWYmztVdCH,3,4,GRTE_PBC,3,8.5,Y,-0.105234366,-0.311575359,-0.537568666
R_jW1mEcmKgrYagek,3,1,YELL_MWN,3,4.5,N,0.83942555,-0.689763551,0.101502988
R_jW1mEcmKgrYagek,3,2,YELL_MWS,3,8.5,N,0.83942555,-0.689763551,0.101502988
R_jW1mEcmKgrYagek,3,3,GRTE_MMT,3,4.5,Y,0.83942555,-0.689763551,0.101502988
R_jW1mEcmKgrYagek,3,4,GRTE_PBC,3,8.5,Y,0.83942555,-0.689763551,0.101502988
R_jWrBVNWwcdivzzI,3,1,YELL_MWN,3,4.5,N,-0.733349123,0.71360338,-0.090264152
R_jWrBVNWwcdivzzI,3,2,YELL_MWS,3,8.5,N,-0.733349123,0.71360338,-0.090264152
R_jWrBVNWwcdivzzI,3,3,GRTE_MMT,3,4.5,Y,-0.733349123,0.71360338,-0.090264152
R_jWrBVNWwcdivzzI,3,4,GRTE_PBC,3,8.5,Y,-0.733349123,0.71360338,-0.090264152
R_jz29t82j9XXbqks,3,1,YELL_MWN,1,4.5,N,-0.536692051,0.371458617,-0.314201491
R_jz29t82j9XXbqks,3,2,YELL_MWS,3,8.5,N,-0.536692051,0.371458617,-0.314201491
R_jz29t82j9XXbqks,3,3,GRTE_MMT,3,4.5,Y,-0.536692051,0.371458617,-0.314201491
R_jz29t82j9XXbqks,3,4,GRTE_PBC,3,8.5,Y,-0.536692051,0.371458617,-0.314201491
R_kexQoeGV9JWFy4A,3,1,YELL_MWN,3,4.5,N,0.028908179,0.442275792,-0.382251485
R_kexQoeGV9JWFy4A,3,2,YELL_MWS,3,8.5,N,0.028908179,0.442275792,-0.382251485
R_kexQoeGV9JWFy4A,3,3,GRTE_MMT,3,4.5,Y,0.028908179,0.442275792,-0.382251485
R_kexQoeGV9JWFy4A,3,4,GRTE_PBC,3,8.5,Y,0.028908179,0.442275792,-0.382251485
R_kHbBnn9gtXvGiQV,3,1,YELL_MWN,3,4.5,N,0.408838259,1.443009352,0.403259377
R_kHbBnn9gtXvGiQV,3,2,YELL_MWS,3,8.5,N,0.408838259,1.443009352,0.403259377
R_kHbBnn9gtXvGiQV,3,3,GRTE_MMT,3,4.5,Y,0.408838259,1.443009352,0.403259377
R_kHbBnn9gtXvGiQV,3,4,GRTE_PBC,3,8.5,Y,0.408838259,1.443009352,0.403259377
R_kKQ1Rx1U1eZAuNR,3,1,YELL_MWN,3,4.5,N,-0.724732929,-0.403564678,-0.617236044
R_kKQ1Rx1U1eZAuNR,3,2,YELL_MWS,3,8.5,N,-0.724732929,-0.403564678,-0.617236044
R_kKQ1Rx1U1eZAuNR,3,3,GRTE_MMT,2,4.5,Y,-0.724732929,-0.403564678,-0.617236044
R_kKQ1Rx1U1eZAuNR,3,4,GRTE_PBC,3,8.5,Y,-0.724732929,-0.403564678,-0.617236044
R_lCtwDjEFEqKrsqs,3,1,YELL_MWN,2,4.5,N,0.55044497,-0.454436945,2.333931342
R_lCtwDjEFEqKrsqs,3,2,YELL_MWS,3,8.5,N,0.55044497,-0.454436945,2.333931342
R_lCtwDjEFEqKrsqs,3,3,GRTE_MMT,3,4.5,Y,0.55044497,-0.454436945,2.333931342
R_lCtwDjEFEqKrsqs,3,4,GRTE_PBC,3,8.5,Y,0.55044497,-0.454436945,2.333931342
R_lhNWvb8C8LL7whq,3,1,YELL_MWN,3,4.5,N,-1.57209051,1.251244028,0.263743507
R_lhNWvb8C8LL7whq,3,2,YELL_MWS,3,8.5,N,-1.57209051,1.251244028,0.263743507
R_lhNWvb8C8LL7whq,3,3,GRTE_MMT,3,4.5,Y,-1.57209051,1.251244028,0.263743507
R_lhNWvb8C8LL7whq,3,4,GRTE_PBC,3,8.5,Y,-1.57209051,1.251244028,0.263743507
R_lJWlkGYJy2odSgz,3,1,YELL_MWN,2,4.5,N,0.269257164,0.30727094,0.669175034
R_lJWlkGYJy2odSgz,3,2,YELL_MWS,3,8.5,N,0.269257164,0.30727094,0.669175034
R_lJWlkGYJy2odSgz,3,3,GRTE_MMT,2,4.5,Y,0.269257164,0.30727094,0.669175034
R_lJWlkGYJy2odSgz,3,4,GRTE_PBC,3,8.5,Y,0.269257164,0.30727094,0.669175034
R_lSItc3bPY4R0sRJ,3,1,YELL_MWN,3,4.5,N,0.409068366,-1.287254909,1.089473829
R_lSItc3bPY4R0sRJ,3,2,YELL_MWS,3,8.5,N,0.409068366,-1.287254909,1.089473829
R_lSItc3bPY4R0sRJ,3,3,GRTE_MMT,3,4.5,Y,0.409068366,-1.287254909,1.089473829
R_lSItc3bPY4R0sRJ,3,4,GRTE_PBC,3,8.5,Y,0.409068366,-1.287254909,1.089473829
R_lSk36ZY64Mlx62z,3,1,YELL_MWN,2,4.5,N,-0.859094396,0.884003108,-0.541008272
R_lSk36ZY64Mlx62z,3,2,YELL_MWS,3,8.5,N,-0.859094396,0.884003108,-0.541008272
R_lSk36ZY64Mlx62z,3,3,GRTE_MMT,2,4.5,Y,-0.859094396,0.884003108,-0.541008272
R_lSk36ZY64Mlx62z,3,4,GRTE_PBC,3,8.5,Y,-0.859094396,0.884003108,-0.541008272
R_lSmHEzkroLQAWi7,3,1,YELL_MWN,-3,4.5,N,0.938920683,1.300425408,1.164343468
R_lSmHEzkroLQAWi7,3,2,YELL_MWS,3,8.5,N,0.938920683,1.300425408,1.164343468
R_lSmHEzkroLQAWi7,3,3,GRTE_MMT,3,4.5,Y,0.938920683,1.300425408,1.164343468
R_lSmHEzkroLQAWi7,3,4,GRTE_PBC,3,8.5,Y,0.938920683,1.300425408,1.164343468
R_luV2AxqdCw2od5p,3,1,YELL_MWN,-3,4.5,N,-0.877271585,-0.430052233,0.033216595
R_luV2AxqdCw2od5p,3,2,YELL_MWS,3,8.5,N,-0.877271585,-0.430052233,0.033216595
R_luV2AxqdCw2od5p,3,3,GRTE_MMT,3,4.5,Y,-0.877271585,-0.430052233,0.033216595
R_luV2AxqdCw2od5p,3,4,GRTE_PBC,3,8.5,Y,-0.877271585,-0.430052233,0.033216595
R_lXOJSOv2911WdoJ,3,1,YELL_MWN,-3,4.5,N,0.446835977,-0.071551054,-0.62444977
R_lXOJSOv2911WdoJ,3,2,YELL_MWS,2,8.5,N,0.446835977,-0.071551054,-0.62444977
R_lXOJSOv2911WdoJ,3,3,GRTE_MMT,3,4.5,Y,0.446835977,-0.071551054,-0.62444977
R_lXOJSOv2911WdoJ,3,4,GRTE_PBC,3,8.5,Y,0.446835977,-0.071551054,-0.62444977
R_mA8shlVXkvegrzg,3,1,YELL_MWN,1,4.5,N,-0.228248385,-0.470070054,0.30455821
R_mA8shlVXkvegrzg,3,2,YELL_MWS,3,8.5,N,-0.228248385,-0.470070054,0.30455821
R_mA8shlVXkvegrzg,3,3,GRTE_MMT,2,4.5,Y,-0.228248385,-0.470070054,0.30455821
R_mA8shlVXkvegrzg,3,4,GRTE_PBC,2,8.5,Y,-0.228248385,-0.470070054,0.30455821
R_mkvxPXUt0588YcN,3,1,YELL_MWN,-1,4.5,N,0.201464207,0.241031331,0.61582861
R_mkvxPXUt0588YcN,3,2,YELL_MWS,3,8.5,N,0.201464207,0.241031331,0.61582861
R_mkvxPXUt0588YcN,3,3,GRTE_MMT,3,4.5,Y,0.201464207,0.241031331,0.61582861
R_mkvxPXUt0588YcN,3,4,GRTE_PBC,3,8.5,Y,0.201464207,0.241031331,0.61582861
R_mSonkg7g4yaMAuL,3,1,YELL_MWN,3,4.5,N,0.210705086,0.357625921,0.24865234
R_mSonkg7g4yaMAuL,3,2,YELL_MWS,2,8.5,N,0.210705086,0.357625921,0.24865234
R_mSonkg7g4yaMAuL,3,3,GRTE_MMT,1,4.5,Y,0.210705086,0.357625921,0.24865234
R_mSonkg7g4yaMAuL,3,4,GRTE_PBC,2,8.5,Y,0.210705086,0.357625921,0.24865234
R_mSw3CJ7maFnX9cE,3,1,YELL_MWN,2,4.5,N,0.317576189,-3.386224297,1.23016355
R_mSw3CJ7maFnX9cE,3,2,YELL_MWS,3,8.5,N,0.317576189,-3.386224297,1.23016355
R_mSw3CJ7maFnX9cE,3,3,GRTE_MMT,1,4.5,Y,0.317576189,-3.386224297,1.23016355
R_mSw3CJ7maFnX9cE,3,4,GRTE_PBC,3,8.5,Y,0.317576189,-3.386224297,1.23016355
R_nif3FUGJm84IPnC,3,1,YELL_MWN,3,4.5,N,0.101730476,-1.302550468,1.570259564
R_nif3FUGJm84IPnC,3,2,YELL_MWS,3,8.5,N,0.101730476,-1.302550468,1.570259564
R_nif3FUGJm84IPnC,3,3,GRTE_MMT,2,4.5,Y,0.101730476,-1.302550468,1.570259564
R_nif3FUGJm84IPnC,3,4,GRTE_PBC,3,8.5,Y,0.101730476,-1.302550468,1.570259564
R_o9LXIqWftv4R7kQ,3,1,YELL_MWN,3,4.5,N,0.43899298,-0.916688357,1.926223647
R_o9LXIqWftv4R7kQ,3,2,YELL_MWS,3,8.5,N,0.43899298,-0.916688357,1.926223647
R_o9LXIqWftv4R7kQ,3,3,GRTE_MMT,3,4.5,Y,0.43899298,-0.916688357,1.926223647
R_o9LXIqWftv4R7kQ,3,4,GRTE_PBC,3,8.5,Y,0.43899298,-0.916688357,1.926223647
R_oalOAtkhYl5rpJS,3,1,YELL_MWN,3,4.5,N,-0.634603713,-0.119938719,0.105924091
R_oalOAtkhYl5rpJS,3,2,YELL_MWS,3,8.5,N,-0.634603713,-0.119938719,0.105924091
R_oalOAtkhYl5rpJS,3,3,GRTE_MMT,3,4.5,Y,-0.634603713,-0.119938719,0.105924091
R_oalOAtkhYl5rpJS,3,4,GRTE_PBC,3,8.5,Y,-0.634603713,-0.119938719,0.105924091
R_ocYtQFrYATN5irZ,3,1,YELL_MWN,0,4.5,N,-0.564349224,-0.098100353,-0.687049888
R_ocYtQFrYATN5irZ,3,2,YELL_MWS,3,8.5,N,-0.564349224,-0.098100353,-0.687049888
R_ocYtQFrYATN5irZ,3,3,GRTE_MMT,0,4.5,Y,-0.564349224,-0.098100353,-0.687049888
R_ocYtQFrYATN5irZ,3,4,GRTE_PBC,3,8.5,Y,-0.564349224,-0.098100353,-0.687049888
R_oU8D4fKzcQWgAMP,3,1,YELL_MWN,3,4.5,N,1.452593883,-0.899032485,0.470853942
R_oU8D4fKzcQWgAMP,3,2,YELL_MWS,3,8.5,N,1.452593883,-0.899032485,0.470853942
R_oU8D4fKzcQWgAMP,3,3,GRTE_MMT,3,4.5,Y,1.452593883,-0.899032485,0.470853942
R_oU8D4fKzcQWgAMP,3,4,GRTE_PBC,3,8.5,Y,1.452593883,-0.899032485,0.470853942
R_owlbvi9COrZjjk0,3,1,YELL_MWN,0,4.5,N,0.390473593,1.30726855,-0.070474807
R_owlbvi9COrZjjk0,3,2,YELL_MWS,3,8.5,N,0.390473593,1.30726855,-0.070474807
R_owlbvi9COrZjjk0,3,3,GRTE_MMT,3,4.5,Y,0.390473593,1.30726855,-0.070474807
R_owlbvi9COrZjjk0,3,4,GRTE_PBC,3,8.5,Y,0.390473593,1.30726855,-0.070474807
